-2353,-1079,1,2
-2376,-1108,1,2
-1289,-604,1,2
-1415,-687,1,2
-1911,-851,1,2
-1715,-787,1,2
-554,-286,0,2
-1225,-591,1,0
-2195,-993,1,0
-519,-255,0,0
-1707,-775,1,0
-407,-185,0,0
-277,-134,0,2
-1191,-549,0,2
-216,-107,0,0
-1506,-691,1,2
-822,-380,0,2
-948,-442,0,2
-1752,-818,1,2
-1751,-809,1,0
-1048,-492,0,0
-1781,-843,1,2
-2371,-1091,1,2
-244,-145,0,2
-125,-101,0,2
-1282,-618,1,0
-709,-323,0,2
-833,-405,0,0
-2061,-946,1,2
-1027,-500,0,2
-1018,-463,0,2
-1625,-721,1,2
-2087,-967,1,2
-2295,-1038,1,2
-1835,-824,1,2
-1482,-708,1,2
-1096,-488,0,2
-2272,-1025,1,2
-2365,-1052,1,0
-1601,-753,1,2
-2237,-1025,1,2
-2421,-1125,1,2
-767,-348,0,2
-2465,-1144,1,2
-1753,-799,1,2
-1918,-905,1,0
-437,-239,0,2
-325,-173,0,2
-54,-53,0,2
-1658,-756,1,2
-1889,-847,1,2
-1346,-590,1,2
-2246,-1015,1,0
-1536,-725,1,0
-150,-100,0,2
-1441,-666,1,0
-1277,-607,1,2
-2269,-1036,1,2
-478,-245,0,2
-909,-417,0,2
-2279,-1033,1,2
-1723,-783,1,2
-490,-255,0,2
-206,-119,0,0
-120,-55,0,2
-548,-271,0,2
-891,-406,0,2
-701,-356,0,0
-1003,-478,0,0
-1133,-512,0,2
-66,-24,0,2
-1842,-838,1,2
-643,-295,0,0
-1260,-565,1,2
-244,-173,0,2
-1271,-576,1,2
-1875,-871,1,2
-1230,-629,1,2
-1849,-844,1,2
-318,-167,0,2
-2196,-988,1,2
-1621,-752,1,2
-2235,-1034,1,2
-579,-306,0,2
-1952,-908,1,0
-1967,-922,1,2
-1625,-766,1,0
-1160,-533,0,2
-2271,-1037,1,2
-2133,-984,1,0
-1519,-726,1,2
-1721,-786,1,2
-1258,-569,1,2
-192,-81,0,2
-1371,-633,1,0
-206,-97,0,2
-1036,-491,0,0
-1158,-532,0,0
-689,-332,0,2
-1540,-708,1,2
-253,-179,0,0
-1096,-519,0,0
-487,-245,0,2
-972,-429,0,2
-89,-57,0,2
-1803,-821,1,0
-1798,-818,1,2
-1071,-507,0,2
-985,-462,0,2
-291,-162,0,2
-2173,-981,1,2
-2313,-1056,1,0
-1906,-879,1,0
-2025,-905,1,2
-79,-58,0,2
-2475,-1155,1,2
-1794,-837,1,2
-1076,-520,0,0
-1515,-711,1,2
-86,-47,0,2
-1132,-503,0,2
-240,-132,0,2
-2345,-1054,1,2
-1641,-746,1,0
-1808,-804,1,2
-1722,-805,1,0
-180,-78,0,2
-193,-107,0,0
-344,-181,0,2
-2032,-930,1,2
-2359,-1067,1,2
-2201,-993,1,2
-204,-113,0,2
-1555,-717,1,2
-455,-237,0,2
-287,-141,0,0
-2289,-1055,1,2
-632,-296,0,2
-1962,-876,1,2
-2380,-1096,1,0
-2303,-1086,1,2
-1422,-639,1,2
-1849,-819,1,2
-1077,-513,0,0
-72,-82,0,2
-932,-433,0,2
-786,-354,0,2
-127,-81,0,2
-878,-456,0,2
-765,-368,0,2
-899,-425,0,2
-1107,-519,0,2
-615,-289,0,2
-1782,-807,1,2
-1536,-733,1,0
-949,-463,0,2
-1290,-586,1,2
-2194,-1033,1,2
-1031,-475,0,2
-1384,-646,1,2
-2049,-991,1,2
-1560,-709,1,2
-2369,-1088,1,2
-2410,-1082,1,2
-1129,-533,0,0
-1185,-537,0,2
-1428,-669,1,2
-62,-54,0,2
-1585,-728,1,2
-2230,-1058,1,2
-336,-160,0,2
-797,-370,0,2
-2493,-1143,1,0
-2168,-983,1,2
-502,-236,0,0
-1554,-709,1,2
-1861,-841,1,2
-2215,-1014,1,2
-906,-413,0,2
-2078,-945,1,2
-849,-405,0,0
-175,-102,0,2
-2310,-1043,1,2
-1709,-794,1,0
-1741,-799,1,0
-1816,-837,1,2
-437,-223,0,2
-376,-211,0,2
-2526,-1141,1,2
-108,-99,0,0
-532,-256,0,2
-589,-265,0,2
-2241,-1033,1,2
-247,-135,0,2
-337,-181,0,2
-1095,-497,0,2
-2503,-1137,1,2
-2277,-1042,1,0
-352,-166,0,0
-1923,-870,1,2
-2138,-961,1,2
-720,-322,0,2
-1573,-743,1,0
-1546,-713,1,2
-2210,-1015,1,2
-447,-211,0,2
-268,-134,0,0
-2049,-939,1,2
-1214,-588,1,0
-2328,-1059,1,2
-600,-299,0,2
-1219,-573,1,0
-530,-247,0,2
-2397,-1126,1,2
-292,-179,0,0
-2319,-1059,1,0
-1839,-862,1,2
-878,-411,0,2
-143,-93,0,2
-1569,-727,1,2
-1096,-501,0,2
-931,-482,0,2
-2236,-1072,1,2
-784,-400,0,2
-402,-216,0,2
-1520,-682,1,2
-1454,-720,1,2
-655,-348,0,2
-1765,-848,1,2
-791,-412,0,2
-2221,-1020,1,2
-348,-181,0,2
-589,-268,0,2
-153,-79,0,2
-2381,-1072,1,0
-1617,-773,1,2
-713,-339,0,2
-828,-389,0,0
-205,-110,0,0
-214,-101,0,2
-1979,-913,1,0
-1061,-505,0,2
-1683,-761,1,2
-236,-108,0,2
-854,-398,0,2
-1105,-528,0,2
-1424,-688,1,0
-905,-426,0,2
-1244,-577,1,0
-476,-233,0,2
-170,-95,0,0
-2092,-965,1,2
-719,-382,0,2
-1673,-747,1,2
-1549,-734,1,2
-1761,-802,1,0
-240,-112,0,2
-746,-355,0,2
-948,-457,0,2
-1167,-568,0,2
-504,-245,0,2
-2503,-1151,1,2
-1524,-699,1,2
-391,-208,0,2
-2090,-961,1,2
-1575,-715,1,0
-1272,-555,1,2
-1233,-609,1,0
-931,-434,0,2
-1350,-624,1,0
-2318,-1092,1,0
-1016,-463,0,2
-1812,-838,1,2
-1230,-560,1,2
-2355,-1070,1,2
-2200,-1018,1,2
-652,-309,0,0
-987,-456,0,2
-1050,-469,0,2
-1640,-724,1,0
-1959,-876,1,2
-2424,-1102,1,0
-796,-373,0,2
-742,-380,0,2
-1205,-546,0,2
-2122,-992,1,0
-1335,-617,1,0
-797,-386,0,2
-2067,-937,1,2
-1000,-481,0,2
-1128,-526,0,2
-333,-166,0,2
-1343,-612,1,2
-1424,-632,1,2
-1540,-698,1,2
-122,-113,0,2
-2300,-1048,1,2
-473,-212,0,2
-1694,-770,1,2
-726,-344,0,2
-388,-203,0,0
-532,-236,0,2
-1316,-605,1,0
-1394,-662,1,0
-1797,-799,1,2
-748,-369,0,2
-1059,-484,0,2
-2393,-1108,1,2
-1041,-492,0,0
-1992,-911,1,0
-2302,-1041,1,2
-366,-172,0,0
-2419,-1084,1,2
-1187,-551,0,0
-1114,-499,0,2
-1023,-459,0,2
-373,-225,0,2
-2112,-954,1,2
-2153,-969,1,2
-561,-307,0,2
-765,-370,0,2
-2223,-1018,1,2
-942,-441,0,2
-1139,-538,0,2
-712,-389,0,2
-2360,-1112,1,2
-1247,-572,1,2
-979,-452,0,0
-1860,-882,1,2
-301,-185,0,2
-1189,-553,0,2
-1360,-622,1,2
-827,-405,0,2
-2488,-1174,1,2
-1484,-706,1,2
-1659,-744,1,2
-2479,-1129,1,2
-2346,-1081,1,2
-80,-28,0,2
-1584,-743,1,2
-2485,-1125,1,2
-1707,-783,1,0
-183,-95,0,0
-2407,-1103,1,2
-1768,-786,1,2
-1481,-691,1,2
-2026,-976,1,2
-520,-250,0,2
-5,-42,0,2
-549,-263,0,2
-224,-120,0,0
-1035,-477,0,2
-159,-91,0,0
-1903,-899,1,2
-2036,-964,1,0
-2477,-1140,1,0
-590,-329,0,2
-2481,-1138,1,0
-161,-103,0,2
-214,-110,0,2
-1986,-925,1,2
-1617,-772,1,0
-853,-409,0,2
-776,-377,0,0
-2155,-970,1,2
-2471,-1124,1,2
-870,-424,0,2
-2034,-922,1,2
-1246,-604,1,0
-2212,-1015,1,2
-918,-420,0,2
-2451,-1116,1,2
-898,-429,0,0
-1558,-732,1,2
-588,-297,0,2
-1990,-895,1,2
-1631,-751,1,2
-2028,-907,1,2
-2377,-1098,1,2
-757,-362,0,2
-757,-381,0,2
-1321,-627,1,2
-1976,-890,1,2
-124,-79,0,2
-214,-106,0,2
-2111,-958,1,2
-389,-190,0,2
-658,-308,0,0
-1546,-693,1,2
-1431,-645,1,2
-1332,-617,1,0
-1811,-823,1,2
-1670,-784,1,2
-2391,-1066,1,0
-1075,-504,0,2
-188,-106,0,2
-2479,-1134,1,2
-411,-194,0,2
-2444,-1104,1,0
-351,-196,0,0
-2149,-959,1,2
-135,-65,0,2
-1723,-808,1,0
-1396,-639,1,2
-700,-326,0,2
-2212,-1009,1,0
-156,-87,0,2
-1845,-866,1,2
-306,-140,0,0
-2041,-924,1,2
-2132,-977,1,2
-1500,-680,1,2
-229,-113,0,2
-953,-457,0,0
-78,-42,0,2
-2478,-1142,1,0
-975,-479,0,2
-2155,-995,1,2
-1509,-708,1,2
-1479,-679,1,2
-2307,-1031,1,2
-775,-361,0,2
-2464,-1120,1,0
-972,-452,0,2
-1393,-656,1,2
-397,-183,0,2
-1559,-717,1,2
-1173,-516,0,2
-1323,-648,1,0
-1718,-801,1,2
-78,-115,0,2
-1177,-543,0,2
-1154,-539,0,2
-1775,-813,1,0
-221,-94,0,2
-1227,-563,1,0
-1673,-760,1,2
-209,-104,0,2
-2400,-1078,1,2
-1938,-890,1,2
-2042,-929,1,2
-2179,-1014,1,2
-1017,-467,0,2
-196,-110,0,0
-2115,-961,1,2
-1793,-799,1,2
-1743,-813,1,2
-2267,-1057,1,2
-485,-224,0,2
-1608,-734,1,2
-1216,-547,1,2
-1084,-509,0,0
-1490,-720,1,0
-1044,-482,0,0
-1426,-667,1,0
-2346,-1078,1,0
-863,-402,0,2
-2000,-908,1,2
-2284,-1028,1,2
-196,-102,0,2
-200,-122,0,2
-1727,-815,1,2
-374,-182,0,2
-1029,-507,0,2
-720,-332,0,2
-332,-170,0,2
-2009,-938,1,2
-1942,-885,1,2
-1042,-497,0,0
-226,-116,0,0
-1126,-543,0,0
-425,-192,0,2
-1720,-795,1,2
-1836,-834,1,2
-2182,-1037,1,2
-1678,-787,1,2
-1290,-581,1,2
-1699,-761,1,2
-621,-303,0,2
-1113,-507,0,2
-159,-89,0,2
-702,-341,0,2
-2337,-1062,1,2
-1040,-495,0,2
-1583,-756,1,2
-978,-443,0,2
-2087,-1001,1,2
-1715,-816,1,2
-639,-316,0,2
-2452,-1117,1,0
-1981,-917,1,2
-2049,-956,1,2
-1895,-869,1,2
-949,-446,0,2
-821,-390,0,2
-1959,-908,1,2
-1610,-717,1,2
-2098,-941,1,2
-2316,-1041,1,2
-1770,-865,1,2
-1894,-856,1,2
-166,-125,0,2
-2193,-1018,1,2
-809,-387,0,2
-873,-399,0,2
-2103,-951,1,2
-1565,-688,1,2
-156,-93,0,2
-2252,-1046,1,2
-2462,-1129,1,2
-425,-225,0,2
-1525,-735,1,2
-2058,-941,1,2
-1940,-879,1,0
-992,-459,0,2
-1322,-641,1,2
-1611,-728,1,2
-1280,-575,1,2
-1178,-528,0,2
-138,-79,0,0
-2509,-1143,1,0
-1005,-481,0,0
-1540,-689,1,2
-929,-430,0,0
-827,-389,0,0
-2424,-1088,1,2
-1326,-625,1,0
-2488,-1168,1,2
-1000,-473,0,2
-1151,-542,0,2
-140,-99,0,2
-144,-77,0,2
-1090,-511,0,2
-66,-55,0,0
-1372,-663,1,0
-1224,-582,1,2
-983,-494,0,2
-70,-47,0,2
-2145,-977,1,2
-992,-467,0,2
-1228,-572,1,2
-384,-184,0,2
-1452,-657,1,2
-649,-302,0,2
-1157,-520,0,2
-2420,-1104,1,2
-2248,-1059,1,2
-1415,-647,1,2
-1596,-723,1,2
-915,-415,0,2
-1507,-699,1,2
-1652,-761,1,2
-1159,-594,0,2
-1396,-645,1,2
-1871,-857,1,0
-373,-238,0,2
-2268,-1040,1,2
-1838,-829,1,2
-488,-237,0,2
-516,-252,0,2
-199,-97,0,2
-1247,-601,1,0
