1661,3,0,2
1696,3,0,2
397,0,5,2
556,14,5,2
1155,-11,8,2
894,-1,2,2
-409,3,6,2
335,14,4,0
1446,-3,8,0
-422,12,6,0
872,7,2,0
-603,-8,3,0
-783,-17,3,2
273,-3,4,2
-789,0,3,0
659,-3,5,2
-154,-13,1,2
-6,-5,1,2
922,2,2,2
939,5,2,0
108,7,4,0
996,9,2,2
1654,-3,0,2
-854,5,7,2
-940,19,7,2
409,16,4,0
-294,-18,6,2
-110,20,1,0
1275,9,8,2
105,10,4,2
62,-11,4,2
775,-16,2,2
1331,6,8,2
1569,-8,0,2
1042,-22,2,2
634,8,5,2
164,-16,4,2
1529,-22,0,2
1701,-9,0,0
772,9,2,2
1490,-6,0,2
1731,13,0,2
-228,-10,1,2
1775,9,0,2
928,-14,2,2
1152,17,8,0
-575,13,3,2
-713,5,3,2
-1028,2,7,2
819,-8,2,2
1089,-13,2,2
497,-23,5,2
1506,13,0,0
692,15,5,0
-930,14,7,2
586,4,5,0
408,6,5,2
1546,-3,0,2
-544,5,3,2
12,1,1,2
1568,-4,0,2
948,-7,2,2
-523,9,6,2
-858,5,7,0
-975,-3,7,2
-463,-1,6,2
-65,-9,1,2
-272,14,1,0
79,12,4,0
214,-12,4,2
-1030,-20,7,2
1034,-7,2,2
-378,-1,6,0
358,-14,5,2
-756,33,3,2
381,-11,5,2
1086,1,2,2
370,21,4,2
1032,-23,2,2
-737,-6,3,2
1436,-21,8,2
845,11,2,2
1501,7,0,2
-413,22,6,2
1183,6,8,0
1199,12,8,2
797,10,2,0
239,-2,4,2
1528,-7,0,2
1377,7,8,0
687,17,5,2
906,-1,2,2
368,-14,5,2
-844,-10,7,2
491,-4,5,0
-868,-5,7,2
72,15,4,0
246,0,4,0
-250,7,1,2
683,-5,5,2
-761,35,3,0
183,12,4,0
-530,11,6,2
15,-17,4,2
-1004,-8,7,2
1065,4,2,0
1015,-16,2,2
131,-7,4,2
38,-6,4,2
-757,3,3,2
1413,-13,8,2
1593,0,0,0
1144,19,8,0
1312,-6,8,2
-1013,-1,7,2
1784,16,0,2
1002,19,2,2
168,10,4,0
674,19,5,2
-1016,-14,7,2
204,-16,4,2
-827,7,7,2
1658,-9,0,2
793,-5,2,0
994,-20,2,2
912,7,2,0
-910,-20,7,2
-877,-6,7,0
-700,-2,3,2
1272,0,8,2
1617,-4,0,2
1417,-12,8,2
-799,6,7,2
701,1,5,2
-559,6,3,2
-736,-1,3,0
1552,10,0,2
-369,-12,6,2
1180,-22,8,2
1689,9,0,0
1601,21,0,2
546,-11,5,2
1061,-21,2,2
152,6,4,0
-978,29,7,2
-21,-9,1,2
-183,-19,1,2
-947,-6,7,2
-95,25,1,2
-196,4,1,2
-18,6,1,2
182,-3,4,2
-372,-5,6,2
958,-17,2,2
697,14,5,0
10,11,1,2
388,-14,5,2
1478,25,0,2
75,-2,4,2
510,6,5,2
1323,22,8,2
696,-12,5,2
1664,5,0,2
1730,-10,0,2
222,6,4,0
297,-3,4,2
563,0,5,2
-1017,7,7,2
732,-25,2,2
1534,20,0,2
-753,-9,3,2
-185,-9,1,2
1786,12,0,0
1406,-7,8,2
-524,-9,6,0
699,-14,5,2
1047,-16,2,2
1471,-4,8,2
-50,-26,1,2
1297,1,8,2
-93,4,1,0
-883,4,7,2
1585,-6,0,2
904,1,2,0
932,0,2,0
1010,-3,2,2
-586,2,3,2
-650,16,3,2
1822,-4,0,2
-932,10,7,0
-466,-3,6,2
-420,-13,6,2
1514,2,0,2
-800,9,7,2
-692,-1,3,2
170,-14,4,2
1816,-2,0,2
1550,6,0,0
-617,6,3,0
1118,-13,8,2
1347,-11,8,2
-257,-18,1,2
739,14,2,0
704,3,5,2
1469,-2,8,2
-609,-18,3,2
-709,6,3,0
1265,2,8,2
341,18,4,0
1594,-27,0,2
-398,5,6,2
316,0,4,0
-479,-3,6,2
1711,20,0,2
-746,15,3,0
1586,4,0,0
1048,10,2,2
-74,2,1,2
-933,10,7,2
706,-12,5,2
176,-7,4,2
8,24,1,2
1503,43,0,2
-156,10,1,2
-607,12,3,2
641,-19,5,2
630,12,5,2
-309,30,6,2
1051,27,2,2
-153,25,1,2
1522,3,0,2
-695,2,3,2
-418,-12,6,2
-919,-5,7,2
1652,-5,0,0
799,19,2,2
-258,0,1,2
-111,4,1,0
-874,7,7,0
-870,-14,7,2
1205,1,8,0
143,-2,4,2
836,-10,2,2
-820,-22,7,2
-120,0,1,2
258,13,4,2
573,20,5,0
-51,-7,1,2
304,8,4,0
-487,5,6,2
-898,2,7,0
1339,3,8,2
-243,16,1,2
835,-18,2,2
738,13,2,2
1001,2,2,0
-842,-17,7,2
-234,-8,1,2
9,7,1,2
267,11,4,2
-516,-2,6,2
1800,12,0,2
662,-27,5,2
-561,27,3,2
1313,-11,8,2
724,6,5,0
427,-24,5,2
360,24,4,0
-25,-3,1,2
461,-4,5,0
1618,21,0,0
70,-24,4,2
1024,24,2,2
325,-12,4,2
1624,-7,0,2
1463,4,8,2
-252,15,1,0
52,-3,4,2
111,-12,4,2
864,-1,2,0
1213,-23,8,2
1797,12,0,0
-182,-2,1,2
-216,21,1,2
282,-16,4,2
1401,19,8,0
445,8,5,0
-157,12,1,2
1293,-12,8,2
115,9,4,2
208,0,4,2
-723,-6,3,2
443,-4,5,2
540,-15,5,2
679,-10,5,2
-918,19,7,2
1558,4,0,2
-445,5,6,2
854,-13,2,2
-280,9,6,2
-558,19,3,0
-480,-20,6,2
416,-5,5,0
593,24,5,0
1003,-14,2,2
-225,4,1,2
116,-10,4,2
1695,4,0,2
112,-3,4,0
1218,6,8,0
1565,-11,0,2
-589,4,3,0
1713,-22,0,2
279,-2,4,0
200,-22,4,2
83,-13,4,2
-620,36,3,2
1352,-16,8,2
1398,-9,8,2
-415,18,6,2
-209,1,1,2
1486,7,0,2
-15,-1,1,2
209,-8,4,2
-208,27,1,2
1665,24,0,2
356,-21,5,2
11,7,1,0
1081,18,2,2
-719,32,3,2
293,3,4,2
474,-11,5,2
-126,8,1,2
1806,15,0,2
636,14,5,2
817,-18,2,2
1773,-7,0,2
1628,15,0,2
-990,-21,7,2
748,6,2,2
1777,-11,0,2
963,9,2,0
-818,8,7,0
1705,-10,0,2
944,-15,2,2
626,4,5,2
1261,35,8,2
-500,-7,6,2
-1037,11,7,2
-457,-11,6,2
-839,-4,7,0
90,-11,4,2
-915,-4,7,0
1119,4,8,2
1294,19,8,0
1781,0,0,0
-392,25,6,2
1788,1,0,0
-906,2,7,2
-853,-11,7,2
1207,-6,8,2
807,22,2,0
-105,5,1,2
-199,6,1,0
1376,-11,8,2
1763,-9,0,2
-67,17,1,2
1264,-22,8,2
366,18,4,0
1466,0,8,2
-20,-18,1,2
1741,-28,0,2
-48,0,1,0
719,6,5,2
-408,5,6,2
1223,-25,8,2
788,-4,2,2
1248,-14,8,2
1682,4,0,2
-229,3,1,2
-207,15,1,2
394,9,4,2
1194,-12,8,2
-943,7,7,2
-850,-2,7,2
1346,-18,8,2
-657,-8,3,2
-383,11,6,0
702,-25,5,2
541,-18,5,2
440,-3,5,0
992,-7,2,2
853,7,2,2
1801,5,0,0
146,-5,4,2
-869,5,7,2
1794,5,0,2
-635,-18,3,2
1722,-8,0,0
-680,15,3,0
1388,-17,8,2
-946,-9,7,2
916,10,2,0
503,2,5,2
-327,-8,6,2
1433,9,8,0
-927,-9,7,2
1063,3,2,2
-775,-9,3,0
1269,-3,8,2
1399,-2,8,2
627,-13,5,2
-832,-5,7,2
18,14,1,0
-1008,-6,7,2
1765,0,0,0
63,12,4,2
1402,-13,8,2
646,-3,5,2
607,-3,5,2
1576,-20,0,2
-190,-23,1,2
1759,-6,0,0
20,-8,4,2
511,-6,5,2
-668,-6,3,2
709,-2,5,2
270,-7,4,2
463,23,5,0
910,8,2,2
-953,35,7,2
243,-20,4,2
263,4,4,2
964,-12,2,0
-862,-10,7,2
317,-2,4,0
896,11,2,2
-855,-4,7,2
1685,-14,0,2
1164,2,8,2
1267,-9,8,2
1447,3,8,2
68,-13,4,2
-858,5,7,0
1364,-11,8,2
976,-19,2,2
931,5,2,2
1551,12,0,2
-554,-16,3,2
736,-17,5,2
292,-18,4,2
167,10,4,0
655,20,5,0
173,1,4,0
557,5,5,0
1635,1,0,0
-108,-7,1,2
1224,2,8,2
1523,-8,0,2
-866,-6,7,2
-858,5,7,2
921,15,2,2
-676,-2,3,2
106,11,4,2
-264,-18,1,2
-730,4,3,2
1244,13,8,2
1163,0,8,2
94,12,4,0
-831,-14,7,0
236,20,4,0
-611,-15,3,2
897,-3,2,2
1009,-2,2,2
1477,22,0,2
862,7,2,2
363,-14,5,2
873,-18,2,2
-394,-10,6,2
178,-15,4,2
-909,-3,7,2
-256,0,1,2
1621,-15,0,2
109,2,4,2
821,22,2,2
45,-18,4,2
1356,21,8,2
908,21,2,2
-351,6,6,2
1750,6,0,0
1206,0,8,2
1291,7,8,2
1088,2,2,2
3,-7,1,2
-134,-10,1,2
1181,1,8,2
760,-17,2,2
1360,-15,8,2
1590,-13,0,2
1006,26,2,2
1097,-14,2,2
-886,22,7,2
1474,12,0,2
-99,17,1,2
-98,-12,1,2
1336,-13,8,2
684,-9,5,2
-903,4,7,2
1527,8,0,2
1758,0,0,2
-596,10,3,2
694,10,5,2
1288,-4,8,2
1151,-1,8,0
39,-8,4,2
462,16,5,2
784,-18,2,2
390,-22,5,2
264,-18,4,2
-948,0,7,0
1811,10,0,0
147,24,4,0
678,-10,5,2
-17,0,1,0
-137,10,1,0
1710,-10,0,2
450,3,5,0
1813,43,0,2
56,2,4,2
247,5,4,2
-935,7,7,2
-945,-11,7,2
165,-1,4,2
-1027,5,7,0
537,31,5,0
309,3,4,2
66,14,4,2
-1021,-8,7,2
1385,-5,8,2
49,-4,4,2
339,5,4,2
-662,-8,3,2
585,-8,5,2
-360,-10,6,2
233,-7,4,2
1702,-4,0,2
1502,27,0,2
549,-3,5,2
740,-17,2,2
-37,-10,1,2
661,10,5,2
814,-2,2,2
275,31,4,2
516,-3,5,2
1073,-5,2,0
-641,29,3,2
1532,-2,0,2
1090,-13,2,2
-537,-6,3,2
-496,-8,6,2
-887,-5,7,2
371,13,4,0
766,10,2,0
1693,-13,0,2
1134,18,8,0
831,-15,2,2
21,14,1,2
1418,5,8,2
-921,-10,7,2
1725,8,0,2
1236,-13,8,2
1783,12,0,2
638,-27,5,2
475,0,5,0
-437,-3,6,2
1220,-9,8,0
-339,-23,6,2
909,-3,2,2
886,18,2,2
1720,-10,0,2
139,22,4,0
1619,17,0,0
201,19,4,2
-90,-10,1,2
1169,-7,8,2
174,-20,4,2
1177,-3,8,2
-454,-18,6,2
731,15,2,0
-993,26,7,2
-633,3,3,2
-983,15,7,2
1340,22,8,0
-290,1,6,0
-842,-14,7,2
785,-10,2,2
1818,-19,0,2
385,7,4,0
210,-10,4,2
-639,11,3,2
604,-6,5,2
411,-21,5,2
1499,20,0,2
-179,3,1,2
123,-3,4,2
1445,8,8,2
1374,11,8,0
-76,-8,1,2
1162,-2,8,2
-276,-24,1,2
217,28,4,2
675,-13,5,2
686,-10,5,2
313,-11,4,2
-928,-15,7,2
306,6,4,2
1282,-6,8,2
-885,9,7,2
1494,16,0,2
-1019,10,7,0
57,-19,4,2
1451,1,8,2
-934,21,7,2
1188,-4,8,2
624,6,5,2
-762,-1,3,2
-481,-2,6,0
790,6,2,2
277,-5,4,0
796,6,2,0
-347,7,6,2
-806,10,7,2
-473,11,6,0
-999,-7,7,0
1251,24,8,2
759,-25,2,2
489,-16,5,2
-178,2,1,0
677,9,5,2
926,18,2,0
1647,-7,0,2
197,20,4,2
-397,-16,6,2
26,9,1,0
1544,-5,0,2
137,11,4,0
1358,-6,8,2
1663,24,0,2
-432,21,6,2
-279,-7,6,0
-690,-22,3,2
1543,-2,0,2
940,-3,2,0
-582,0,3,2
915,-13,2,2
1630,-9,0,2
-315,23,6,2
-964,-2,7,2
431,3,5,2
-201,4,1,0
1139,5,8,0
750,2,2,2
-907,-10,7,2
122,3,4,2
1684,-21,0,2
1170,13,8,0
682,-4,5,2
670,3,5,0
-880,-16,7,2
-236,-12,1,2
-924,9,7,2
1677,-25,0,2
1280,-28,8,2
-75,-5,1,0
433,14,5,0
612,-10,5,2
-1015,-26,7,2
490,-6,5,2
-743,-5,3,2
261,21,4,2
1763,-6,0,2
-395,-1,6,0
54,-3,4,0
1410,-15,8,2
1566,-16,0,2
-638,-3,3,2
-526,26,3,2
1719,9,0,2
133,0,4,2
-316,-14,6,2
-894,14,7,2
-610,-12,3,2
756,6,2,2
1060,-22,2,2
1142,-19,8,2
242,-11,4,2
259,2,4,0
-829,-5,7,0
41,-8,4,2
1461,-23,8,2
-920,0,7,2
644,-8,5,2
-359,-19,6,2
1678,-7,0,2
954,17,2,0
1583,8,0,0
515,1,5,2
635,6,5,2
-142,19,1,2
312,-23,4,2
961,-9,2,2
1623,-2,0,2
822,-4,2,2
-570,9,3,2
1322,-5,8,2
955,-6,2,2
120,-4,4,2
1314,-18,8,2
387,-22,5,2
416,-2,5,0
-75,-4,1,2
-740,9,3,2
818,0,2,2
1488,11,0,0
-380,14,6,0
-135,2,1,0
-912,5,7,2
984,-22,2,2
468,-7,5,2
-834,39,7,0
1226,-19,8,2
-227,15,1,2
-91,-9,1,2
1131,-19,8,2
1497,5,0,2
558,0,5,2
-686,-3,3,2
746,7,2,2
-458,21,6,2
866,3,2,0
92,-22,4,2
220,23,4,2
-507,7,6,0
-896,-11,7,2
1062,-25,2,2
-733,3,3,0
171,26,4,0
792,-6,2,2
783,-9,2,2
102,6,4,2
1246,1,8,0
469,-20,5,2
1726,18,0,2
-569,-11,3,2
1465,0,8,2
1064,-11,2,2
902,15,2,0
-812,-3,7,2
-314,7,6,0
-1005,0,7,2
-1031,-7,7,2
1393,18,8,0
-817,-4,7,2
-714,21,3,0
1330,15,8,0
884,-5,2,2
993,-7,2,2
-502,-19,6,2
-968,11,7,2
25,-5,4,2
-248,-12,1,2
1112,-4,8,2
650,-2,5,2
870,-5,2,0
-860,15,7,2
879,-10,2,2
1507,-2,0,2
1640,-5,0,2
495,7,5,0
861,14,2,2
-549,2,3,2
153,-8,4,2
-692,4,3,0
1479,7,0,2
582,5,5,0
-278,2,6,2
1273,25,8,2
533,-21,5,2
87,13,4,2
-520,-15,6,2
-1025,12,7,0
1084,2,2,2
145,-21,4,2
344,-10,4,2
1053,26,2,0
-377,-20,6,2
-707,21,3,2
1059,-12,2,2
1748,5,0,0
838,3,2,0
-469,4,6,2
-971,-15,7,2
1055,22,2,2
1500,-7,0,2
113,-25,4,2
532,5,5,0
584,10,5,2
-270,2,1,0
811,24,2,0
-619,-19,3,2
77,-9,4,2
438,-15,5,2
1772,5,0,2
-632,-15,3,2
1102,-25,2,2
1769,15,0,2
703,7,5,2
-12,19,1,0
-271,26,1,2
72,11,4,0
-317,8,6,2
-238,-5,1,2
-471,-8,6,2
-701,-7,3,2
-926,0,7,2
1175,19,8,0
-206,22,1,2
